Linux 3.19.0-39-lowlatency (flashstack-3) 	09/08/2016 	_x86_64_	(56 CPU)

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377898     0      9672   93.00    3.00    0.00   96.00     8      8.00      0.00 3169952   3672   0.00     136      32  11936.00   1406.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377899     0      9672   93.00    2.00    0.00   95.00     8      0.00      0.00 3169952   3672   0.00     136      32  11865.00   1397.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377900     0      9672   94.00    1.00    0.00   95.00     8      0.00      0.00 3169952   3672   0.00     136      32  11962.00   1392.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377901     0      9672   94.00    2.00    0.00   96.00     8      0.00      0.00 3169952   3672   0.00     136      32  11931.00   1406.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377902     0      9672   93.00    1.00    0.00   94.00     8      0.00      0.00 3169952   3672   0.00     136      32  11798.00   1405.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377903     0      9672   94.00    2.00    0.00   96.00     8      5.00      0.00 3169952   3672   0.00     136      32  12015.00   1380.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377904     0      9672   94.00    1.00    0.00   95.00     8      0.00      0.00 3169952   3672   0.00     136      32  11991.00   1401.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377905     0      9672   93.00    2.00    0.00   95.00     8      0.00      0.00 3169952   3672   0.00     136      32  11852.00   1403.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473377906     0      9672   94.00    2.00    0.00   96.00     8      0.00      0.00 3169952   3672   0.00     136      32  11922.00   1398.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 1 
